carrier,dep_airport,arr_airport,dep_latitude,dep_longitude,arr_latitude,arr_longitude,dep_datetime_utc,air_time_minutes
WN,MCO,ATL,28.429399490356445,-81.30899810791016,33.6367,-84.428101,2017-01-01 11:11:00,73.0
AA,HNL,DFW,21.32062,-157.924228,32.896801,-97.038002,2017-01-01 11:12:00,399.0
DL,MCO,JFK,28.429399490356445,-81.30899810791016,40.63980103,-73.77890015,2017-01-01 11:12:00,125.0
EV,IAH,MAF,29.984399795532227,-95.34140014648438,31.9424991607666,-102.2020034790039,2017-01-01 11:12:00,69.0
UA,STT,EWR,18.337299346923828,-64.97339630126953,40.692501068115234,-74.168701171875,2017-01-01 11:12:00,231.0
WN,DEN,TPA,39.861698150635,-104.672996521,27.975500106811523,-82.533203125,2017-01-01 11:12:00,185.0
WN,LAX,PHX,33.94250107,-118.4079971,33.43429946899414,-112.01200103759766,2017-01-01 11:12:00,51.0
WN,OAK,BUR,37.721298,-122.221001,34.20069885253906,-118.35900115966795,2017-01-01 11:12:00,46.0
WN,SDF,LAS,38.1744,-85.736,36.08010101,-115.1520004,2017-01-01 11:12:00,227.0
AA,BOS,PHL,42.36429977,-71.00520325,39.87189865112305,-75.24109649658203,2017-01-01 11:13:00,61.0
AA,STT,MIA,18.337299346923828,-64.97339630126953,25.79319953918457,-80.29060363769531,2017-01-01 11:13:00,149.0
OO,DEN,BNA,39.861698150635,-104.672996521,36.1245002746582,-86.6781997680664,2017-01-01 11:13:00,125.0
WN,LBB,DAL,33.663601,-101.822998,32.847099,-96.851799,2017-01-01 11:13:00,48.0
WN,MDW,BNA,41.785999,-87.752403,36.1245002746582,-86.6781997680664,2017-01-01 11:13:00,68.0
WN,PHX,DAL,33.43429946899414,-112.01200103759766,32.847099,-96.851799,2017-01-01 11:13:00,117.0
AA,CLT,BOS,35.2140007019043,-80.94309997558594,42.36429977,-71.00520325,2017-01-01 11:14:00,97.0
AA,CLT,RIC,35.2140007019043,-80.94309997558594,37.50519943237305,-77.3197021484375,2017-01-01 11:14:00,47.0
AA,OAK,PHX,37.721298,-122.221001,33.43429946899414,-112.01200103759766,2017-01-01 11:14:00,82.0
AA,ORD,PHX,41.9786,-87.9048,33.43429946899414,-112.01200103759766,2017-01-01 11:14:00,206.0
AA,PHL,MIA,39.87189865112305,-75.24109649658203,25.79319953918457,-80.29060363769531,2017-01-01 11:14:00,136.0
AA,PHX,LAX,33.43429946899414,-112.01200103759766,33.94250107,-118.4079971,2017-01-01 11:14:00,60.0
AA,PVD,CLT,41.732601,-71.420403,35.2140007019043,-80.94309997558594,2017-01-01 11:14:00,108.0
EV,ATW,ORD,44.2580986023,-88.5190963745,41.9786,-87.9048,2017-01-01 11:14:00,41.0
NK,BOS,MCO,42.36429977,-71.00520325,28.429399490356445,-81.30899810791016,2017-01-01 11:14:00,159.0
OO,DFW,ASE,32.896801,-97.038002,39.22320175,-106.8690033,2017-01-01 11:14:00,105.0
OO,SPI,ORD,39.84410095,-89.67790222,41.9786,-87.9048,2017-01-01 11:14:00,34.0
UA,KOA,DEN,19.738783,-156.045603,39.861698150635,-104.672996521,2017-01-01 11:14:00,345.0
WN,ATL,MKE,33.6367,-84.428101,42.94720077514648,-87.89659881591797,2017-01-01 11:14:00,90.0
WN,BWI,OKC,39.1754,-76.668297,35.39310073852539,-97.60070037841795,2017-01-01 11:14:00,190.0
AS,LAX,PDX,33.94250107,-118.4079971,45.58869934,-122.5979996,2017-01-01 11:15:00,126.0
AS,SEA,SNA,47.449001,-122.308998,33.67570114,-117.8679962,2017-01-01 11:15:00,132.0
AS,SEA,STL,47.449001,-122.308998,38.748697,-90.370003,2017-01-01 11:15:00,202.0
B6,MCO,SLC,28.429399490356445,-81.30899810791016,40.78839874267578,-111.97799682617188,2017-01-01 11:15:00,265.0
DL,DTW,SEA,42.212398529052734,-83.35340118408203,47.449001,-122.308998,2017-01-01 11:15:00,255.0
DL,EWR,DTW,40.692501068115234,-74.168701171875,42.212398529052734,-83.35340118408203,2017-01-01 11:15:00,83.0
EV,CWA,ORD,44.7775993347,-89.6668014526,41.9786,-87.9048,2017-01-01 11:15:00,48.0
F9,DTW,TTN,42.212398529052734,-83.35340118408203,40.27669906616211,-74.8134994506836,2017-01-01 11:15:00,67.0
OO,DEN,ATL,39.861698150635,-104.672996521,33.6367,-84.428101,2017-01-01 11:15:00,149.0
OO,DEN,FSD,39.861698150635,-104.672996521,43.5820007324,-96.741897583,2017-01-01 11:15:00,67.0
OO,ORD,COS,41.9786,-87.9048,38.805801,-104.700996,2017-01-01 11:15:00,139.0
OO,SGU,SLC,37.036389,-113.510306,40.78839874267578,-111.97799682617188,2017-01-01 11:15:00,48.0
UA,DEN,IAD,39.861698150635,-104.672996521,38.94449997,-77.45580292,2017-01-01 11:15:00,161.0
WN,BWI,CMH,39.1754,-76.668297,39.998001,-82.891899,2017-01-01 11:15:00,58.0
WN,HOU,LAX,29.64539909,-95.27890015,33.94250107,-118.4079971,2017-01-01 11:15:00,209.0
AA,SAN,PHX,32.7336006165,-117.190002441,33.43429946899414,-112.01200103759766,2017-01-01 11:16:00,46.0
DL,ATL,MIA,33.6367,-84.428101,25.79319953918457,-80.29060363769531,2017-01-01 11:16:00,87.0
DL,MKE,MSP,42.94720077514648,-87.89659881591797,44.882,-93.221802,2017-01-01 11:16:00,55.0
DL,PIT,ATL,40.49150085,-80.23290253,33.6367,-84.428101,2017-01-01 11:16:00,88.0
EV,CSG,ATL,32.516300201416016,-84.93890380859375,33.6367,-84.428101,2017-01-01 11:16:00,20.0
NK,DFW,FLL,32.896801,-97.038002,26.072599,-80.152702,2017-01-01 11:16:00,135.0
OO,GFK,MSP,47.949299,-97.176102,44.882,-93.221802,2017-01-01 11:16:00,56.0
OO,LAX,SAT,33.94250107,-118.4079971,29.533700942993164,-98.46980285644533,2017-01-01 11:16:00,137.0
UA,DEN,EWR,39.861698150635,-104.672996521,40.692501068115234,-74.168701171875,2017-01-01 11:16:00,169.0
UA,LAX,IAH,33.94250107,-118.4079971,29.984399795532227,-95.34140014648438,2017-01-01 11:16:00,163.0
UA,OMA,DEN,41.3032,-95.894096,39.861698150635,-104.672996521,2017-01-01 11:16:00,72.0
UA,PBI,EWR,26.68320083618164,-80.09559631347656,40.692501068115234,-74.168701171875,2017-01-01 11:16:00,137.0
WN,AUS,BWI,30.194499969482425,-97.6698989868164,39.1754,-76.668297,2017-01-01 11:16:00,149.0
WN,DTW,ATL,42.212398529052734,-83.35340118408203,33.6367,-84.428101,2017-01-01 11:16:00,102.0
WN,PIT,LAS,40.49150085,-80.23290253,36.08010101,-115.1520004,2017-01-01 11:16:00,270.0
AA,CLT,MEM,35.2140007019043,-80.94309997558594,35.04240036010742,-89.97669982910156,2017-01-01 11:17:00,88.0
AA,CLT,PHX,35.2140007019043,-80.94309997558594,33.43429946899414,-112.01200103759766,2017-01-01 11:17:00,253.0
AA,ORD,SEA,41.9786,-87.9048,47.449001,-122.308998,2017-01-01 11:17:00,234.0
AA,SMF,PHX,38.69540023803711,-121.59100341796876,33.43429946899414,-112.01200103759766,2017-01-01 11:17:00,79.0
B6,RSW,EWR,26.53619956970215,-81.75520324707031,40.692501068115234,-74.168701171875,2017-01-01 11:17:00,132.0
DL,BNA,LAX,36.1245002746582,-86.6781997680664,33.94250107,-118.4079971,2017-01-01 11:17:00,254.0
EV,GRB,ORD,44.48509979248047,-88.12960052490234,41.9786,-87.9048,2017-01-01 11:17:00,40.0
EV,PVD,ORD,41.732601,-71.420403,41.9786,-87.9048,2017-01-01 11:17:00,145.0
HA,LIH,HNL,21.97599983215332,-159.33900451660156,21.32062,-157.924228,2017-01-01 11:17:00,19.0
OO,FSD,MSP,43.5820007324,-96.741897583,44.882,-93.221802,2017-01-01 11:17:00,38.0
OO,SFO,SMF,37.61899948120117,-122.375,38.69540023803711,-121.59100341796876,2017-01-01 11:17:00,22.0
UA,ORD,SNA,41.9786,-87.9048,33.67570114,-117.8679962,2017-01-01 11:17:00,239.0
WN,ATL,CMH,33.6367,-84.428101,39.998001,-82.891899,2017-01-01 11:17:00,64.0
WN,BWI,RDU,39.1754,-76.668297,35.87760162353516,-78.7874984741211,2017-01-01 11:17:00,46.0
WN,LAX,LAS,33.94250107,-118.4079971,36.08010101,-115.1520004,2017-01-01 11:17:00,42.0
WN,LAX,OAK,33.94250107,-118.4079971,37.721298,-122.221001,2017-01-01 11:17:00,57.0
WN,MCI,LAX,39.2976,-94.713898,33.94250107,-118.4079971,2017-01-01 11:17:00,192.0
WN,OAK,BUR,37.721298,-122.221001,34.20069885253906,-118.35900115966795,2017-01-01 11:17:00,49.0
WN,SMF,PHX,38.69540023803711,-121.59100341796876,33.43429946899414,-112.01200103759766,2017-01-01 11:17:00,80.0
AA,CMH,LAX,39.998001,-82.891899,33.94250107,-118.4079971,2017-01-01 11:18:00,285.0
AA,JAX,DFW,30.49410057067871,-81.68789672851562,32.896801,-97.038002,2017-01-01 11:18:00,144.0
AA,ORD,LAX,41.9786,-87.9048,33.94250107,-118.4079971,2017-01-01 11:18:00,231.0
B6,LGB,PDX,33.81769943,-118.1520004,45.58869934,-122.5979996,2017-01-01 11:18:00,130.0
DL,EYW,ATL,24.556100845336918,-81.75959777832031,33.6367,-84.428101,2017-01-01 11:18:00,93.0
F9,DEN,LAX,39.861698150635,-104.672996521,33.94250107,-118.4079971,2017-01-01 11:18:00,131.0
UA,MKE,DEN,42.94720077514648,-87.89659881591797,39.861698150635,-104.672996521,2017-01-01 11:18:00,129.0
WN,SEA,OAK,47.449001,-122.308998,37.721298,-122.221001,2017-01-01 11:18:00,97.0
WN,TPA,FLL,27.975500106811523,-82.533203125,26.072599,-80.152702,2017-01-01 11:18:00,36.0
AA,CLT,MCI,35.2140007019043,-80.94309997558594,39.2976,-94.713898,2017-01-01 11:19:00,123.0
AA,DFW,LAS,32.896801,-97.038002,36.08010101,-115.1520004,2017-01-01 11:19:00,146.0
DL,ATL,DTW,33.6367,-84.428101,42.212398529052734,-83.35340118408203,2017-01-01 11:19:00,81.0
DL,ATL,MSP,33.6367,-84.428101,44.882,-93.221802,2017-01-01 11:19:00,130.0
OO,BIS,MSP,46.77270126342773,-100.74600219726562,44.882,-93.221802,2017-01-01 11:19:00,61.0
OO,CID,MSP,41.88470077514648,-91.71080017089844,44.882,-93.221802,2017-01-01 11:19:00,46.0
OO,LNK,DEN,40.85100173950195,-96.75920104980467,39.861698150635,-104.672996521,2017-01-01 11:19:00,68.0
UA,LAX,ORD,33.94250107,-118.4079971,41.9786,-87.9048,2017-01-01 11:19:00,202.0
UA,ORD,LGA,41.9786,-87.9048,40.77719879,-73.87259674,2017-01-01 11:19:00,85.0
WN,MSY,HOU,29.99340057373047,-90.25800323486328,29.64539909,-95.27890015,2017-01-01 11:19:00,57.0
WN,PIT,LAX,40.49150085,-80.23290253,33.94250107,-118.4079971,2017-01-01 11:19:00,298.0
WN,SNA,PHX,33.67570114,-117.8679962,33.43429946899414,-112.01200103759766,2017-01-01 11:19:00,47.0
AA,CLT,EWR,35.2140007019043,-80.94309997558594,40.692501068115234,-74.168701171875,2017-01-01 11:20:00,71.0
AA,PDX,PHX,45.58869934,-122.5979996,33.43429946899414,-112.01200103759766,2017-01-01 11:20:00,125.0
AA,SJC,PHX,37.362598,-121.929001,33.43429946899414,-112.01200103759766,2017-01-01 11:20:00,84.0
DL,ATL,CAE,33.6367,-84.428101,33.93880081176758,-81.11949920654297,2017-01-01 11:20:00,32.0
DL,PBI,LGA,26.68320083618164,-80.09559631347656,40.77719879,-73.87259674,2017-01-01 11:20:00,130.0
DL,RIC,ATL,37.50519943237305,-77.3197021484375,33.6367,-84.428101,2017-01-01 11:20:00,93.0
DL,SRQ,ATL,27.39539909362793,-82.55439758300781,33.6367,-84.428101,2017-01-01 11:20:00,76.0
DL,TPA,DTW,27.975500106811523,-82.533203125,42.212398529052734,-83.35340118408203,2017-01-01 11:20:00,129.0
EV,HOU,DFW,29.64539909,-95.27890015,32.896801,-97.038002,2017-01-01 11:20:00,43.0
EV,LBB,IAH,33.663601,-101.822998,29.984399795532227,-95.34140014648438,2017-01-01 11:20:00,69.0
HA,KOA,HNL,19.738783,-156.045603,21.32062,-157.924228,2017-01-01 11:20:00,28.0
WN,DEN,BOS,39.861698150635,-104.672996521,42.36429977,-71.00520325,2017-01-01 11:20:00,191.0
WN,PHX,PIT,33.43429946899414,-112.01200103759766,40.49150085,-80.23290253,2017-01-01 11:20:00,195.0
WN,PHX,SMF,33.43429946899414,-112.01200103759766,38.69540023803711,-121.59100341796876,2017-01-01 11:20:00,112.0
AA,CLT,LAX,35.2140007019043,-80.94309997558594,33.94250107,-118.4079971,2017-01-01 11:21:00,290.0
AA,CLT,MIA,35.2140007019043,-80.94309997558594,25.79319953918457,-80.29060363769531,2017-01-01 11:21:00,89.0
AA,CLT,ROC,35.2140007019043,-80.94309997558594,43.118900299072266,-77.67240142822266,2017-01-01 11:21:00,84.0
AA,DCA,DFW,38.8521,-77.037697,32.896801,-97.038002,2017-01-01 11:21:00,191.0
AA,DFW,SJC,32.896801,-97.038002,37.362598,-121.929001,2017-01-01 11:21:00,211.0
AA,ONT,PHX,34.055999755859375,-117.60099792480467,33.43429946899414,-112.01200103759766,2017-01-01 11:21:00,46.0
B6,BOS,ORD,42.36429977,-71.00520325,41.9786,-87.9048,2017-01-01 11:21:00,141.0
F9,MCO,DTW,28.429399490356445,-81.30899810791016,42.212398529052734,-83.35340118408203,2017-01-01 11:21:00,129.0
OO,DRO,PHX,37.1515007019,-107.753997803,33.43429946899414,-112.01200103759766,2017-01-01 11:21:00,61.0
OO,DSM,MSP,41.53400039672852,-93.66310119628906,44.882,-93.221802,2017-01-01 11:21:00,42.0
OO,SBA,PHX,34.42620087,-119.8399963,33.43429946899414,-112.01200103759766,2017-01-01 11:21:00,68.0
VX,DAL,LAX,32.847099,-96.851799,33.94250107,-118.4079971,2017-01-01 11:21:00,179.0
WN,AUS,DAL,30.194499969482425,-97.6698989868164,32.847099,-96.851799,2017-01-01 11:21:00,37.0
WN,DEN,STL,39.861698150635,-104.672996521,38.748697,-90.370003,2017-01-01 11:21:00,93.0
WN,HOU,MSY,29.64539909,-95.27890015,29.99340057373047,-90.25800323486328,2017-01-01 11:21:00,50.0
WN,LAX,SFO,33.94250107,-118.4079971,37.61899948120117,-122.375,2017-01-01 11:21:00,58.0
WN,OAK,SAN,37.721298,-122.221001,32.7336006165,-117.190002441,2017-01-01 11:21:00,60.0
WN,SAN,SJC,32.7336006165,-117.190002441,37.362598,-121.929001,2017-01-01 11:21:00,66.0
AA,DFW,PSP,32.896801,-97.038002,33.8297004699707,-116.50700378417967,2017-01-01 11:22:00,159.0
AA,JFK,PHX,40.63980103,-73.77890015,33.43429946899414,-112.01200103759766,2017-01-01 11:22:00,315.0
DL,ATL,MDW,33.6367,-84.428101,41.785999,-87.752403,2017-01-01 11:22:00,83.0
UA,DFW,SFO,32.896801,-97.038002,37.61899948120117,-122.375,2017-01-01 11:22:00,213.0
UA,SRQ,ORD,27.39539909362793,-82.55439758300781,41.9786,-87.9048,2017-01-01 11:22:00,145.0
VX,BOS,SFO,42.36429977,-71.00520325,37.61899948120117,-122.375,2017-01-01 11:22:00,389.0
VX,LAX,LAS,33.94250107,-118.4079971,36.08010101,-115.1520004,2017-01-01 11:22:00,45.0
VX,SAN,SFO,32.7336006165,-117.190002441,37.61899948120117,-122.375,2017-01-01 11:22:00,73.0
WN,CLE,PHX,41.4117012024,-81.8498001099,33.43429946899414,-112.01200103759766,2017-01-01 11:22:00,254.0
WN,IND,DAL,39.7173,-86.294403,32.847099,-96.851799,2017-01-01 11:22:00,131.0
WN,SFO,SNA,37.61899948120117,-122.375,33.67570114,-117.8679962,2017-01-01 11:22:00,62.0
WN,SNA,PDX,33.67570114,-117.8679962,45.58869934,-122.5979996,2017-01-01 11:22:00,136.0
WN,TUS,SAN,32.1161003112793,-110.94100189208984,32.7336006165,-117.190002441,2017-01-01 11:22:00,60.0
AA,BOS,PHX,42.36429977,-71.00520325,33.43429946899414,-112.01200103759766,2017-01-01 11:23:00,324.0
AA,MFE,DFW,26.17580032,-98.23860168,32.896801,-97.038002,2017-01-01 11:23:00,66.0
AA,ORD,TUS,41.9786,-87.9048,32.1161003112793,-110.94100189208984,2017-01-01 11:23:00,204.0
AA,PHX,SEA,33.43429946899414,-112.01200103759766,47.449001,-122.308998,2017-01-01 11:23:00,160.0
AS,SAN,SEA,32.7336006165,-117.190002441,47.449001,-122.308998,2017-01-01 11:23:00,158.0
B6,ORH,MCO,42.26729965209961,-71.87570190429688,28.429399490356445,-81.30899810791016,2017-01-01 11:23:00,167.0
DL,ATL,PHX,33.6367,-84.428101,33.43429946899414,-112.01200103759766,2017-01-01 11:23:00,225.0
DL,MCO,ATL,28.429399490356445,-81.30899810791016,33.6367,-84.428101,2017-01-01 11:23:00,71.0
DL,MCO,DTW,28.429399490356445,-81.30899810791016,42.212398529052734,-83.35340118408203,2017-01-01 11:23:00,129.0
EV,PWM,ORD,43.64619827,-70.30930328,41.9786,-87.9048,2017-01-01 11:23:00,153.0
UA,ATL,DEN,33.6367,-84.428101,39.861698150635,-104.672996521,2017-01-01 11:23:00,171.0
UA,SFO,DEN,37.61899948120117,-122.375,39.861698150635,-104.672996521,2017-01-01 11:23:00,108.0
WN,ATL,LAS,33.6367,-84.428101,36.08010101,-115.1520004,2017-01-01 11:23:00,248.0
AA,CLT,ORD,35.2140007019043,-80.94309997558594,41.9786,-87.9048,2017-01-01 11:24:00,87.0
AA,DFW,LAX,32.896801,-97.038002,33.94250107,-118.4079971,2017-01-01 11:24:00,174.0
DL,ATL,PBI,33.6367,-84.428101,26.68320083618164,-80.09559631347656,2017-01-01 11:24:00,84.0
DL,LAX,PDX,33.94250107,-118.4079971,45.58869934,-122.5979996,2017-01-01 11:24:00,128.0
DL,PHL,SLC,39.87189865112305,-75.24109649658203,40.78839874267578,-111.97799682617188,2017-01-01 11:24:00,280.0
EV,GRK,IAH,31.067199707,-97.8289031982,29.984399795532227,-95.34140014648438,2017-01-01 11:24:00,36.0
OO,LAX,OKC,33.94250107,-118.4079971,35.39310073852539,-97.60070037841795,2017-01-01 11:24:00,142.0
OO,SAN,FAT,32.7336006165,-117.190002441,36.77619934082031,-119.71800231933594,2017-01-01 11:24:00,54.0
WN,DAL,MDW,32.847099,-96.851799,41.785999,-87.752403,2017-01-01 11:24:00,98.0
WN,DEN,LAX,39.861698150635,-104.672996521,33.94250107,-118.4079971,2017-01-01 11:24:00,127.0
WN,HOU,BOS,29.64539909,-95.27890015,42.36429977,-71.00520325,2017-01-01 11:24:00,170.0
WN,HOU,IND,29.64539909,-95.27890015,39.7173,-86.294403,2017-01-01 11:24:00,96.0
WN,PBI,ISP,26.68320083618164,-80.09559631347656,40.79520035,-73.10019684,2017-01-01 11:24:00,139.0
AA,CLT,FLL,35.2140007019043,-80.94309997558594,26.072599,-80.152702,2017-01-01 11:25:00,94.0
AA,LAX,AUS,33.94250107,-118.4079971,30.194499969482425,-97.6698989868164,2017-01-01 11:25:00,146.0
AA,LAX,MSP,33.94250107,-118.4079971,44.882,-93.221802,2017-01-01 11:25:00,180.0
AA,MSP,CLT,44.882,-93.221802,35.2140007019043,-80.94309997558594,2017-01-01 11:25:00,121.0
AA,ORD,SLC,41.9786,-87.9048,40.78839874267578,-111.97799682617188,2017-01-01 11:25:00,184.0
AA,SJU,MIA,18.4393997192,-66.0018005371,25.79319953918457,-80.29060363769531,2017-01-01 11:25:00,145.0
DL,ATL,LAX,33.6367,-84.428101,33.94250107,-118.4079971,2017-01-01 11:25:00,278.0
EV,EWR,MKE,40.692501068115234,-74.168701171875,42.94720077514648,-87.89659881591797,2017-01-01 11:25:00,111.0
OO,LAX,PSP,33.94250107,-118.4079971,33.8297004699707,-116.50700378417967,2017-01-01 11:25:00,31.0
OO,ONT,SFO,34.055999755859375,-117.60099792480467,37.61899948120117,-122.375,2017-01-01 11:25:00,65.0
UA,MCO,ORD,28.429399490356445,-81.30899810791016,41.9786,-87.9048,2017-01-01 11:25:00,142.0
UA,SJU,EWR,18.4393997192,-66.0018005371,40.692501068115234,-74.168701171875,2017-01-01 11:25:00,200.0
VX,JFK,SFO,40.63980103,-73.77890015,37.61899948120117,-122.375,2017-01-01 11:25:00,373.0
WN,ATL,MDW,33.6367,-84.428101,41.785999,-87.752403,2017-01-01 11:25:00,83.0
WN,BNA,CLT,36.1245002746582,-86.6781997680664,35.2140007019043,-80.94309997558594,2017-01-01 11:25:00,53.0
WN,BWI,BOS,39.1754,-76.668297,42.36429977,-71.00520325,2017-01-01 11:25:00,58.0
WN,LAS,BNA,36.08010101,-115.1520004,36.1245002746582,-86.6781997680664,2017-01-01 11:25:00,183.0
WN,SAN,ABQ,32.7336006165,-117.190002441,35.040199,-106.609001,2017-01-01 11:25:00,77.0
B6,BOS,CLE,42.36429977,-71.00520325,41.4117012024,-81.8498001099,2017-01-01 11:26:00,97.0
B6,JFK,SFO,40.63980103,-73.77890015,37.61899948120117,-122.375,2017-01-01 11:26:00,380.0
DL,ATL,DTW,33.6367,-84.428101,42.212398529052734,-83.35340118408203,2017-01-01 11:26:00,82.0
DL,MCO,MSP,28.429399490356445,-81.30899810791016,44.882,-93.221802,2017-01-01 11:26:00,184.0
F9,SNA,DEN,33.67570114,-117.8679962,39.861698150635,-104.672996521,2017-01-01 11:26:00,107.0
OO,CDC,SLC,37.70100021362305,-113.0989990234375,40.78839874267578,-111.97799682617188,2017-01-01 11:26:00,35.0
UA,ORD,PHX,41.9786,-87.9048,33.43429946899414,-112.01200103759766,2017-01-01 11:26:00,205.0
UA,TPA,ORD,27.975500106811523,-82.533203125,41.9786,-87.9048,2017-01-01 11:26:00,136.0
WN,DCA,MCO,38.8521,-77.037697,28.429399490356445,-81.30899810791016,2017-01-01 11:26:00,114.0
WN,MSP,STL,44.882,-93.221802,38.748697,-90.370003,2017-01-01 11:26:00,67.0
WN,STL,DAL,38.748697,-90.370003,32.847099,-96.851799,2017-01-01 11:26:00,86.0
AA,CLT,BWI,35.2140007019043,-80.94309997558594,39.1754,-76.668297,2017-01-01 11:27:00,53.0
AA,PHX,BOI,33.43429946899414,-112.01200103759766,43.5644,-116.223,2017-01-01 11:27:00,110.0
DL,ATL,DCA,33.6367,-84.428101,38.8521,-77.037697,2017-01-01 11:27:00,69.0
DL,CLT,ATL,35.2140007019043,-80.94309997558594,33.6367,-84.428101,2017-01-01 11:27:00,49.0
DL,RDU,ATL,35.87760162353516,-78.7874984741211,33.6367,-84.428101,2017-01-01 11:27:00,66.0
DL,RSW,ATL,26.53619956970215,-81.75520324707031,33.6367,-84.428101,2017-01-01 11:27:00,80.0
EV,ATL,AEX,33.6367,-84.428101,31.32740020751953,-92.54979705810548,2017-01-01 11:27:00,86.0
OO,MRY,PHX,36.58700180053711,-121.84300231933594,33.43429946899414,-112.01200103759766,2017-01-01 11:27:00,77.0
OO,SLC,SFO,40.78839874267578,-111.97799682617188,37.61899948120117,-122.375,2017-01-01 11:27:00,122.0
WN,ATL,TPA,33.6367,-84.428101,27.975500106811523,-82.533203125,2017-01-01 11:27:00,66.0
WN,AUS,MDW,30.194499969482425,-97.6698989868164,41.785999,-87.752403,2017-01-01 11:27:00,116.0
WN,EWR,LAS,40.692501068115234,-74.168701171875,36.08010101,-115.1520004,2017-01-01 11:27:00,323.0
WN,RIC,ATL,37.50519943237305,-77.3197021484375,33.6367,-84.428101,2017-01-01 11:27:00,101.0
AA,EWR,PHX,40.692501068115234,-74.168701171875,33.43429946899414,-112.01200103759766,2017-01-01 11:28:00,319.0
AA,FLL,PHL,26.072599,-80.152702,39.87189865112305,-75.24109649658203,2017-01-01 11:28:00,131.0
AS,BOS,PDX,42.36429977,-71.00520325,45.58869934,-122.5979996,2017-01-01 11:28:00,349.0
B6,BOS,DTW,42.36429977,-71.00520325,42.212398529052734,-83.35340118408203,2017-01-01 11:28:00,102.0
DL,IND,ATL,39.7173,-86.294403,33.6367,-84.428101,2017-01-01 11:28:00,79.0
EV,DCA,EWR,38.8521,-77.037697,40.692501068115234,-74.168701171875,2017-01-01 11:28:00,38.0
EV,DFW,MOB,32.896801,-97.038002,30.691200256348,-88.242797851562,2017-01-01 11:28:00,97.0
EV,ORD,TYS,41.9786,-87.9048,35.81100082,-83.9940033,2017-01-01 11:28:00,70.0
HA,OGG,HNL,20.8986,-156.429993,21.32062,-157.924228,2017-01-01 11:28:00,21.0
OO,LAX,SAN,33.94250107,-118.4079971,32.7336006165,-117.190002441,2017-01-01 11:28:00,31.0
OO,OMA,MSP,41.3032,-95.894096,44.882,-93.221802,2017-01-01 11:28:00,49.0
OO,RNO,LAX,39.49909973144531,-119.76799774169922,33.94250107,-118.4079971,2017-01-01 11:28:00,64.0
WN,DAL,ATL,32.847099,-96.851799,33.6367,-84.428101,2017-01-01 11:28:00,90.0
WN,MHT,MCO,42.932598,-71.435699,28.429399490356445,-81.30899810791016,2017-01-01 11:28:00,180.0
WN,STL,PHX,38.748697,-90.370003,33.43429946899414,-112.01200103759766,2017-01-01 11:28:00,183.0
AA,PHL,PVD,39.87189865112305,-75.24109649658203,41.732601,-71.420403,2017-01-01 11:29:00,47.0
B6,BOS,BWI,42.36429977,-71.00520325,39.1754,-76.668297,2017-01-01 11:29:00,67.0
B6,BUF,JFK,42.94049835,-78.73220062,40.63980103,-73.77890015,2017-01-01 11:29:00,56.0
B6,JFK,RSW,40.63980103,-73.77890015,26.53619956970215,-81.75520324707031,2017-01-01 11:29:00,185.0
EV,GRI,DFW,40.96749877929688,-98.30960083007812,32.896801,-97.038002,2017-01-01 11:29:00,86.0
OO,OKC,LAX,35.39310073852539,-97.60070037841795,33.94250107,-118.4079971,2017-01-01 11:29:00,221.0
UA,LAS,SFO,36.08010101,-115.1520004,37.61899948120117,-122.375,2017-01-01 11:29:00,81.0
UA,SFO,SNA,37.61899948120117,-122.375,33.67570114,-117.8679962,2017-01-01 11:29:00,59.0
WN,ABQ,DEN,35.040199,-106.609001,39.861698150635,-104.672996521,2017-01-01 11:29:00,57.0
WN,MDW,DTW,41.785999,-87.752403,42.212398529052734,-83.35340118408203,2017-01-01 11:29:00,39.0
WN,ONT,PHX,34.055999755859375,-117.60099792480467,33.43429946899414,-112.01200103759766,2017-01-01 11:29:00,52.0
WN,RDU,BWI,35.87760162353516,-78.7874984741211,39.1754,-76.668297,2017-01-01 11:29:00,42.0
WN,RNO,LAX,39.49909973144531,-119.76799774169922,33.94250107,-118.4079971,2017-01-01 11:29:00,62.0
AA,CLT,DCA,35.2140007019043,-80.94309997558594,38.8521,-77.037697,2017-01-01 11:30:00,48.0
AA,CLT,RSW,35.2140007019043,-80.94309997558594,26.53619956970215,-81.75520324707031,2017-01-01 11:30:00,82.0
DL,ATL,BWI,33.6367,-84.428101,39.1754,-76.668297,2017-01-01 11:30:00,76.0
DL,ATL,DEN,33.6367,-84.428101,39.861698150635,-104.672996521,2017-01-01 11:30:00,171.0
DL,BOS,MSP,42.36429977,-71.00520325,44.882,-93.221802,2017-01-01 11:30:00,172.0
DL,LAX,MSP,33.94250107,-118.4079971,44.882,-93.221802,2017-01-01 11:30:00,175.0
DL,MSY,LGA,29.99340057373047,-90.25800323486328,40.77719879,-73.87259674,2017-01-01 11:30:00,139.0
NK,LGA,DTW,40.77719879,-73.87259674,42.212398529052734,-83.35340118408203,2017-01-01 11:30:00,84.0
WN,OKC,STL,35.39310073852539,-97.60070037841795,38.748697,-90.370003,2017-01-01 11:30:00,59.0
WN,PIT,ATL,40.49150085,-80.23290253,33.6367,-84.428101,2017-01-01 11:30:00,93.0
